location,quran_word_id,word_text_uthmani,word_text_uthmani_simple,segment_id,segment_location,segment_number,segment_kind,segment_pos,segment_form_buckwalter,segment_form_arabic_normalized,segment_lemma_buckwalter,segment_lemma_id,segment_lemma_text,segment_root_buckwalter,segment_root_id,segment_root_text,current_word_head_stem_id,current_word_head_stem_text,primary_stem_segment_id,primary_stem_segment_number,primary_stem_pos,primary_stem_form_arabic_normalized,primary_stem_lemma_id,primary_stem_lemma_text,primary_stem_root_id,primary_stem_root_text,mechanical_candidate_stem_id,mechanical_candidate_stem_text,mechanical_candidate_match_method,mechanical_candidate_is_same_as_head_stem,mechanical_candidate_is_existing_stem,candidate_status,risk_flags,review_decision,reviewed_stem_id,reviewed_stem_text,review_notes,stem_segments_summary
6:109:11,18959,إِنَّمَا,انما,105484,6:109:11:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,105483,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
6:118:2,19113,مِمَّا,مما,105773,6:118:2:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,105772,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
6:119:3,19125,أَلَّا,الا,105822,6:119:3:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,105821,1,SUB,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
6:119:5,19127,مِمَّا,مما,105829,6:119:5:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,105828,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
6:121:3,19169,مِمَّا,مما,105903,6:121:3:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,105902,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
6:125:17,19275,كَأَنَّمَا,كانما,106036,6:125:17:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,1072,كَأَنَّ,106035,1,ACC,كَأَنَّ,1071,كَأَنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=كَأَنَّ;lemma=1071/كَأَنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
6:132:3,19395,مِّمَّا,مما,106282,6:132:3:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1305,مِّ,106281,1,P,مِّ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
6:132:8,19400,عَمَّا,عما,106292,6:132:8:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,106291,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
6:136:3,19451,مِمَّا,مما,106402,6:136:3:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,106401,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
6:142:6,19610,مِمَّا,مما,106657,6:142:6:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,106656,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
6:143:14,19635,أَمَّا,اما,106672,6:143:14:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1184,أَ,106671,1,CONJ,أَ,1253,أَم,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=CONJ;form=أَ;lemma=1253/أَم;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
6:144:12,19657,أَمَّا,اما,106705,6:144:12:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,1184,أَ,106704,1,CONJ,أَ,1253,أَم,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=CONJ;form=أَ;lemma=1253/أَم;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
6:144:26,19671,مِمَّنِ,ممن,106728,6:144:26:2,2,STEM,REL,m~ani,مَّنِ,man,130,مِن,,,,816,مِ,106727,1,P,مِ,130,مِن,,,5552,مَّنِ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّنِ;lemma=130/مِن;root=-/-}
6:151:8,19852,أَلَّا,الا,107098,6:151:8:2,2,STEM,PRO,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,107097,1,INT,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=INT;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=PRO;form=لَّا;lemma=77/لَا;root=-/-}
6:156:3,19971,إِنَّمَآ,انما,107251,6:156:3:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,12,إِنَّ,107250,1,ACC,إِنَّ,11,إِنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
6:157:20,20003,مِمَّن,ممن,107281,6:157:20:2,2,STEM,REL,m~an,مَّن,man,130,مِن,,,,816,مِ,107280,1,P,مِ,130,مِن,,,1220,مَّن,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّن;lemma=130/مِن;root=-/-}
6:159:11,20068,إِنَّمَآ,انما,107369,6:159:11:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,12,إِنَّ,107368,1,ACC,إِنَّ,11,إِنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
7:12:4,20306,أَلَّا,الا,114283,7:12:4:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,114282,1,SUB,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
7:33:2,20647,إِنَّمَا,انما,117310,7:33:2:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,117309,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
7:35:3,20690,إِمَّا,اما,117373,7:35:3:2,2,STEM,SUP,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,117372,1,COND,إِ,541,إِن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=COND;form=إِ;lemma=541/إِن;root=-/-} P2{n=2;pos=SUP;form=مَّا;lemma=4/مَا;root=-/-}
7:37:3,20721,مِمَّنِ,ممن,117443,7:37:3:2,2,STEM,REL,m~ani,مَّنِ,man,130,مِن,,,,816,مِ,117442,1,P,مِ,130,مِن,,,5552,مَّنِ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّنِ;lemma=130/مِن;root=-/-}
7:50:12,21016,مِمَّا,مما,117899,7:50:12:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,117898,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
7:131:15,22264,إِنَّمَا,انما,114322,7:131:15:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,114321,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
7:150:9,22644,بِئْسَمَا,بئسما,115059,7:150:9:2,2,STEM,REL,maA,مَا,maA,4,مَا,,,,2935,بِئْسَ,115058,1,V,بِئْسَ,2934,بِئْسَ,2343,ب   ا   س,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=V;form=بِئْسَ;lemma=2934/بِئْسَ;root=2343/ب   ا   س} P2{n=2;pos=REL;form=مَا;lemma=4/مَا;root=-/-}
7:173:3,23191,إِنَّمَآ,انما,115970,7:173:3:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,12,إِنَّ,115969,1,ACC,إِنَّ,11,إِنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
7:181:1,23323,وَمِمَّنْ,وممن,116212,7:181:1:3,3,STEM,REL,m~ano,مَّنْ,man,130,مِن,,,,816,مِ,116211,2,P,مِ,130,مِن,,,3854,مَّنْ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=2;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=3;pos=REL;form=مَّنْ;lemma=130/مِن;root=-/-}
7:187:7,23398,إِنَّمَا,انما,116372,7:187:7:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,116371,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
7:187:29,23420,إِنَّمَا,انما,116352,7:187:29:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,116351,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
7:190:7,23495,فِيمَآ,فيما,116501,7:190:7:2,2,STEM,REL,maA^,مَآ,maA,4,مَا,,,,653,فِي,116500,1,P,فِي,6,فِى,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=P;form=فِي;lemma=6/فِى;root=-/-} P2{n=2;pos=REL;form=مَآ;lemma=4/مَا;root=-/-}
7:190:11,23499,عَمَّا,عما,116490,7:190:11:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,116489,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
7:200:1,23615,وَإِمَّا,واما,116722,7:200:1:3,3,STEM,SUP,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,116721,2,COND,إِ,541,إِن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=2;pos=COND;form=إِ;lemma=541/إِن;root=-/-} P2{n=3;pos=SUP;form=مَّا;lemma=4/مَا;root=-/-}
7:203:9,23655,إِنَّمَآ,انما,116804,7:203:9:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,12,إِنَّ,116803,1,ACC,إِنَّ,11,إِنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
8:2:1,23728,إِنَّمَا,انما,121632,8:2:1:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,121631,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
8:3:4,23749,وَمِمَّا,ومما,121947,8:3:4:3,3,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,121946,2,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=2;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=3;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
8:6:7,23783,كَأَنَّمَا,كانما,122849,8:6:7:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,1072,كَأَنَّ,122848,1,ACC,كَأَنَّ,1071,كَأَنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=كَأَنَّ;lemma=1071/كَأَنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
8:28:2,24120,أَنَّمَآ,انما,121588,8:28:2:2,2,STEM,PREV,maA^,مَآ,maA,4,مَا,,,,251,أَنَّ,121587,1,ACC,أَنَّ,250,أَنّ,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=أَنَّ;lemma=250/أَنّ;root=-/-} P2{n=2;pos=PREV;form=مَآ;lemma=4/مَا;root=-/-}
8:34:3,24219,أَلَّا,الا,121790,8:34:3:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,121789,1,SUB,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
8:41:2,24340,أَنَّمَا,انما,121997,8:41:2:2,2,STEM,REL,maA,مَا,maA,4,مَا,,,,251,أَنَّ,121996,1,ACC,أَنَّ,250,أَنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=أَنَّ;lemma=250/أَنّ;root=-/-} P2{n=2;pos=REL;form=مَا;lemma=4/مَا;root=-/-}
8:57:1,24654,فَإِمَّا,فاما,122482,8:57:1:3,3,STEM,SUP,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,122481,2,COND,إِ,541,إِن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=2;pos=COND;form=إِ;lemma=541/إِن;root=-/-} P2{n=3;pos=SUP;form=مَّا;lemma=4/مَا;root=-/-}
8:58:1,24665,وَإِمَّا,واما,122502,8:58:1:3,3,STEM,SUP,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,122501,2,COND,إِ,541,إِن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=2;pos=COND;form=إِ;lemma=541/إِن;root=-/-} P2{n=3;pos=SUP;form=مَّا;lemma=4/مَا;root=-/-}
8:68:7,24860,فِيمَآ,فيما,122812,8:68:7:2,2,STEM,REL,maA^,مَآ,maA,4,مَا,,,,653,فِي,122811,1,P,فِي,6,فِى,,,90,مَآ,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=P;form=فِي;lemma=6/فِى;root=-/-} P2{n=2;pos=REL;form=مَآ;lemma=4/مَا;root=-/-}
8:69:2,24866,مِمَّا,مما,122822,8:69:2:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,816,مِ,122821,1,P,مِ,130,مِن,,,446,مَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
8:70:17,24893,مِّمَّآ,مما,122865,8:70:17:2,2,STEM,REL,m~aA^,مَّآ,maA,4,مَا,,,,1305,مِّ,122864,1,P,مِّ,130,مِن,,,1154,مَّآ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِّ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّآ;lemma=4/مَا;root=-/-}
8:73:6,24967,إِلَّا,الا,123004,8:73:6:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,476,لَّا,123003,1,COND,إِ,541,إِن,,,476,لَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=COND;form=إِ;lemma=541/إِن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
9:18:1,25333,إِنَّمَا,انما,125240,9:18:1:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,125239,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
9:28:4,25532,إِنَّمَا,انما,125587,9:28:4:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,125586,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
9:31:22,25632,عَمَّا,عما,125724,9:31:22:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,125723,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
9:37:1,25752,إِنَّمَا,انما,125928,9:37:1:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,125927,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
9:45:1,25943,إِنَّمَا,انما,126285,9:45:1:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,126284,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
9:55:6,26121,إِنَّمَا,انما,126622,9:55:6:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,126621,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
9:60:1,26194,۞ إِنَّمَا,۞ انما,126783,9:60:1:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,126782,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
9:65:4,26295,إِنَّمَا,انما,126962,9:65:4:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,126961,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
9:85:5,26713,إِنَّمَا,انما,127728,9:85:5:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,127727,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
9:92:20,26850,أَلَّا,الا,127948,9:92:20:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,127947,1,SUB,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
9:93:1,26855,۞ إِنَّمَا,۞ انما,127967,9:93:1:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,127966,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
9:97:6,26945,أَلَّا,الا,128129,9:97:6:2,2,STEM,NEG,l~aA,لَّا,laA,77,لَا,,,,1184,أَ,128128,1,SUB,أَ,462,أَن,,,476,لَّا,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=SUB;form=أَ;lemma=462/أَن;root=-/-} P2{n=2;pos=NEG;form=لَّا;lemma=77/لَا;root=-/-}
9:101:1,27028,وَمِمَّنْ,وممن,124098,9:101:1:3,3,STEM,REL,m~ano,مَّنْ,man,130,مِن,,,,816,مِ,124097,2,P,مِ,130,مِن,,,3854,مَّنْ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=2;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=3;pos=REL;form=مَّنْ;lemma=130/مِن;root=-/-}
10:17:3,27967,مِمَّنِ,ممن,928,10:17:3:2,2,STEM,REL,m~ani,مَّنِ,man,130,مِن,,,,816,مِ,927,1,P,مِ,130,مِن,,,5552,مَّنِ,exact_arabic_text_match,false,true,needs_review_contextual_idgham,contextual_idgham;function_word_compound,,,,,P1{n=1;pos=P;form=مِ;lemma=130/مِن;root=-/-} P2{n=2;pos=REL;form=مَّنِ;lemma=130/مِن;root=-/-}
10:18:28,28007,عَمَّا,عما,969,10:18:28:2,2,STEM,REL,m~aA,مَّا,maA,4,مَا,,,,446,مَّا,968,1,P,عَ,194,عَن,,,446,مَّا,exact_arabic_text_match,true,true,circular_match,contextual_idgham;same_as_head_stem;function_word_compound,,,,,P1{n=1;pos=P;form=عَ;lemma=194/عَن;root=-/-} P2{n=2;pos=REL;form=مَّا;lemma=4/مَا;root=-/-}
10:19:15,28024,فِيمَا,فيما,993,10:19:15:2,2,STEM,REL,maA,مَا,maA,4,مَا,,,,653,فِي,992,1,P,فِي,6,فِى,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=P;form=فِي;lemma=6/فِى;root=-/-} P2{n=2;pos=REL;form=مَا;lemma=4/مَا;root=-/-}
10:20:9,28036,إِنَّمَا,انما,1045,10:20:9:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,1044,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
10:23:12,28121,إِنَّمَا,انما,1155,10:23:12:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,1154,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
10:24:1,28136,إِنَّمَا,انما,1194,10:24:1:2,2,STEM,PREV,maA,مَا,maA,4,مَا,,,,12,إِنَّ,1193,1,ACC,إِنَّ,11,إِنّ,,,5,مَا,exact_arabic_text_match,false,true,needs_review_text_match,function_word_compound,,,,,P1{n=1;pos=ACC;form=إِنَّ;lemma=11/إِنّ;root=-/-} P2{n=2;pos=PREV;form=مَا;lemma=4/مَا;root=-/-}
